Linear,Digital,Overlap
133081,52425,2148
133081,53232,2178
133081,54038,2206
133081,54845,2241
133081,55651,2273
133081,56458,2311
133081,57265,2337
133081,58071,2370
133081,58878,2394
133081,59684,2419
133081,60491,2446
133081,61297,2476
133081,62104,2507
133081,62910,2546
133081,63717,2573
133081,64524,2605
133081,65330,2644
133081,66137,2683
133081,66943,2720
133081,67750,2755
133081,68556,2784
133081,69363,2819
133081,70169,2849
133081,70976,2875
133081,71782,2920
133081,72589,2950
133081,73396,2984
133081,74202,3024
133081,75009,3057
133081,75815,3095
133081,76622,3126
133081,77428,3159
133081,78235,3195
133081,79041,3234
133081,79848,3271
133081,80655,3294
135098,0,0
135098,806,25
135098,1613,65
135098,2419,93
135098,3226,131
135098,4032,166
135098,4839,191
135098,5645,231
135098,6452,267
135098,7258,298
135098,8065,332
135098,8872,363
135098,9678,402
135098,10485,434
135098,11291,475
135098,12098,508
135098,12904,539
135098,13711,571
135098,14517,609
135098,15324,635
135098,16131,663
135098,16937,704
135098,17744,722
135098,18550,753
135098,19357,791
135098,20163,824
135098,20970,853
135098,21776,893
135098,22583,925
135098,23389,963
135098,24196,998
135098,25003,1027
135098,25809,1063
135098,26616,1096
135098,27422,1134
135098,28229,1163
135098,29035,1200
135098,29842,1242
135098,30648,1285
135098,31455,1320
135098,32262,1356
135098,33068,1385
135098,33875,1424
135098,34681,1453
135098,35488,1486
135098,36294,1522
135098,37101,1551
135098,37907,1569
135098,38714,1602
135098,39520,1640
135098,40327,1676
135098,41134,1716
135098,41940,1759
135098,42747,1798
135098,43553,1829
135098,44360,1862
135098,45166,1895
135098,45973,1922
135098,46779,1960
135098,47586,2000
135098,48393,2035
135098,49199,2072
135098,50006,2103
135098,50812,2129
135098,51619,2159
135098,52425,2185
135098,53232,2216
135098,54038,2244
135098,54845,2279
135098,55651,2311
135098,56458,2349
135098,57265,2376
135098,58071,2410
135098,58878,2434
135098,59684,2459
135098,60491,2490
135098,61297,2520
135098,62104,2551
135098,62910,2591
135098,63717,2618
135098,64524,2650
135098,65330,2689
135098,66137,2728
135098,66943,2765
135098,67750,2801
135098,68556,2830
135098,69363,2866
135098,70169,2896
135098,70976,2923
135098,71782,2968
135098,72589,2998
135098,73396,3033
135098,74202,3073
135098,75009,3106
135098,75815,3144
135098,76622,3175
135098,77428,3209
135098,78235,3246
135098,79041,3285
135098,79848,3322
135098,80655,3345
137114,0,0
137114,806,25
137114,1613,65
137114,2419,93
137114,3226,133
137114,4032,168
137114,4839,193
137114,5645,233
137114,6452,270
137114,7258,301
137114,8065,336
137114,8872,369
137114,9678,408
137114,10485,441
137114,11291,483
137114,12098,517
137114,12904,549
137114,13711,581
137114,14517,620
137114,15324,649
137114,16131,677
137114,16937,719
137114,17744,737
137114,18550,769
137114,19357,807
137114,20163,840
137114,20970,869
137114,21776,910
137114,22583,943
137114,23389,981
137114,24196,1016
137114,25003,1045
137114,25809,1082
137114,26616,1115
137114,27422,1154
137114,28229,1183
137114,29035,1220
137114,29842,1262
137114,30648,1305
137114,31455,1340
137114,32262,1378
137114,33068,1407
137114,33875,1446
137114,34681,1475
137114,35488,1508
137114,36294,1545
137114,37101,1574
137114,37907,1593
137114,38714,1626
137114,39520,1666
137114,40327,1702
137114,41134,1744
137114,41940,1788
137114,42747,1827
137114,43553,1859
137114,44360,1892
137114,45166,1926
137114,45973,1954
137114,46779,1993
137114,47586,2033
137114,48393,2069
137114,49199,2106
137114,50006,2139
137114,50812,2166
137114,51619,2196
137114,52425,2222
137114,53232,2253
137114,54038,2281
137114,54845,2317
137114,55651,2350
137114,56458,2389
137114,57265,2417
137114,58071,2452
137114,58878,2477
137114,59684,2502
137114,60491,2535
137114,61297,2565
137114,62104,2596
137114,62910,2638
137114,63717,2665
137114,64524,2697
137114,65330,2736
137114,66137,2775
137114,66943,2813
137114,67750,2849
137114,68556,2878
137114,69363,2914
137114,70169,2945
137114,70976,2973
137114,71782,3020
137114,72589,3050
137114,73396,3086
137114,74202,3127
137114,75009,3161
137114,75815,3199
137114,76622,3230
137114,77428,3264
137114,78235,3301
137114,79041,3341
137114,79848,3378
137114,80655,3401
139130,0,0
139130,806,25
139130,1613,65
139130,2419,93
139130,3226,133
139130,4032,168
139130,4839,194
139130,5645,234
139130,6452,271
139130,7258,302
139130,8065,337
139130,8872,370
139130,9678,410
139130,10485,443
139130,11291,486
139130,12098,520
139130,12904,552
139130,13711,586
139130,14517,625
139130,15324,654
139130,16131,682
139130,16937,724
139130,17744,742
139130,18550,774
139130,19357,812
139130,20163,845
139130,20970,874
139130,21776,915
139130,22583,948
139130,23389,986
139130,24196,1021
139130,25003,1050
139130,25809,1087
139130,26616,1120
139130,27422,1159
139130,28229,1190
139130,29035,1228
139130,29842,1270
139130,30648,1313
139130,31455,1349
139130,32262,1387
139130,33068,1416
139130,33875,1455
139130,34681,1484
139130,35488,1518
139130,36294,1557
139130,37101,1586
139130,37907,1605
139130,38714,1638
139130,39520,1678
139130,40327,1714
139130,41134,1757
139130,41940,1802
139130,42747,1841
139130,43553,1873
139130,44360,1907
139130,45166,1941
139130,45973,1969
139130,46779,2009
139130,47586,2050
139130,48393,2086
139130,49199,2124
139130,50006,2159
139130,50812,2186
139130,51619,2216
139130,52425,2242
139130,53232,2273
139130,54038,2301
139130,54845,2337
139130,55651,2371
139130,56458,2412
139130,57265,2440
139130,58071,2476
139130,58878,2501
139130,59684,2527
139130,60491,2560
139130,61297,2590
139130,62104,2621
139130,62910,2664
139130,63717,2693
139130,64524,2725
139130,65330,2764
139130,66137,2803
139130,66943,2841
139130,67750,2878
139130,68556,2907
139130,69363,2943
139130,70169,2976
139130,70976,3004
139130,71782,3053
139130,72589,3083
139130,73396,3119
139130,74202,3161
139130,75009,3195
139130,75815,3235
139130,76622,3267
139130,77428,3301
139130,78235,3339
139130,79041,3381
139130,79848,3418
139130,80655,3441
141147,0,0
141147,806,26
141147,1613,68
141147,2419,97
141147,3226,138
141147,4032,173
141147,4839,199
141147,5645,239
141147,6452,276
141147,7258,307
141147,8065,342
141147,8872,375
141147,9678,416
141147,10485,449
141147,11291,492
141147,12098,526
141147,12904,559
141147,13711,593
141147,14517,633
141147,15324,662
141147,16131,690
141147,16937,732
141147,17744,751
141147,18550,783
141147,19357,821
141147,20163,854
141147,20970,883
141147,21776,924
141147,22583,957
141147,23389,996
141147,24196,1031
141147,25003,1061
141147,25809,1098
141147,26616,1131
141147,27422,1172
141147,28229,1203
141147,29035,1242
141147,29842,1285
141147,30648,1329
141147,31455,1366
141147,32262,1404
141147,33068,1434
141147,33875,1474
141147,34681,1503
141147,35488,1539
141147,36294,1578
141147,37101,1608
141147,37907,1627
141147,38714,1660
141147,39520,1702
141147,40327,1738
141147,41134,1782
141147,41940,1828
141147,42747,1868
141147,43553,1900
141147,44360,1935
141147,45166,1969
141147,45973,1998
141147,46779,2039
141147,47586,2081
141147,48393,2118
141147,49199,2156
141147,50006,2193
141147,50812,2221
141147,51619,2251
141147,52425,2277
141147,53232,2308
141147,54038,2336
141147,54845,2374
141147,55651,2408
141147,56458,2450
141147,57265,2479
141147,58071,2515
141147,58878,2540
141147,59684,2566
141147,60491,2600
141147,61297,2631
141147,62104,2662
141147,62910,2706
141147,63717,2737
141147,64524,2770
141147,65330,2809
141147,66137,2848
141147,66943,2887
141147,67750,2924
141147,68556,2953
141147,69363,2989
141147,70169,3022
141147,70976,3051
141147,71782,3101
141147,72589,3131
141147,73396,3167
141147,74202,3209
141147,75009,3243
141147,75815,3284
141147,76622,3316
141147,77428,3351
141147,78235,3390
141147,79041,3433
141147,79848,3472
141147,80655,3495
143163,0,0
143163,806,27
143163,1613,70
143163,2419,99
143163,3226,140
143163,4032,176
143163,4839,204
143163,5645,246
143163,6452,284
143163,7258,316
143163,8065,351
143163,8872,384
143163,9678,425
143163,10485,458
143163,11291,504
143163,12098,538
143163,12904,572
143163,13711,606
143163,14517,646
143163,15324,675
143163,16131,705
143163,16937,748
143163,17744,767
143163,18550,799
143163,19357,838
143163,20163,871
143163,20970,900
143163,21776,941
143163,22583,974
143163,23389,1014
143163,24196,1049
143163,25003,1079
143163,25809,1116
143163,26616,1149
143163,27422,1191
143163,28229,1222
143163,29035,1261
143163,29842,1304
143163,30648,1348
143163,31455,1387
143163,32262,1425
143163,33068,1456
143163,33875,1496
143163,34681,1525
143163,35488,1562
143163,36294,1601
143163,37101,1631
143163,37907,1650
143163,38714,1683
143163,39520,1725
143163,40327,1761
143163,41134,1805
143163,41940,1852
143163,42747,1892
143163,43553,1925
143163,44360,1960
143163,45166,1994
143163,45973,2023
143163,46779,2065
143163,47586,2108
143163,48393,2146
143163,49199,2184
143163,50006,2222
143163,50812,2250
143163,51619,2281
143163,52425,2309
143163,53232,2340
143163,54038,2369
143163,54845,2407
143163,55651,2441
143163,56458,2483
143163,57265,2513
143163,58071,2549
143163,58878,2575
143163,59684,2601
143163,60491,2636
143163,61297,2668
143163,62104,2699
143163,62910,2744
143163,63717,2776
143163,64524,2809
143163,65330,2849
143163,66137,2888
143163,66943,2928
143163,67750,2967
143163,68556,2996
143163,69363,3032
143163,70169,3065
143163,70976,3096
143163,71782,3147
143163,72589,3178
143163,73396,3214
143163,74202,3256
143163,75009,3291
143163,75815,3332
143163,76622,3364
143163,77428,3399
143163,78235,3438
143163,79041,3481
143163,79848,3520
143163,80655,3543
145180,0,0
145180,806,27
145180,1613,70
145180,2419,99
145180,3226,141
145180,4032,177
145180,4839,208
145180,5645,250
145180,6452,288
145180,7258,320
145180,8065,356
145180,8872,389
145180,9678,430
145180,10485,463
145180,11291,509
145180,12098,543
145180,12904,578
145180,13711,613
145180,14517,654
145180,15324,684
145180,16131,714
145180,16937,759
145180,17744,779
145180,18550,811
145180,19357,850
145180,20163,883
145180,20970,913
145180,21776,954
145180,22583,987
145180,23389,1028
145180,24196,1064
145180,25003,1095
145180,25809,1132
145180,26616,1165
145180,27422,1207
145180,28229,1238
145180,29035,1277
145180,29842,1321
145180,30648,1366
145180,31455,1406
145180,32262,1444
145180,33068,1475
145180,33875,1515
145180,34681,1544
145180,35488,1582
145180,36294,1622
145180,37101,1653
145180,37907,1672
145180,38714,1706
145180,39520,1748
145180,40327,1784
145180,41134,1829
145180,41940,1877
145180,42747,1918
145180,43553,1951
145180,44360,1986
145180,45166,2021
145180,45973,2051
145180,46779,2093
145180,47586,2136
145180,48393,2175
145180,49199,2213
145180,50006,2251
145180,50812,2279
145180,51619,2310
145180,52425,2338
145180,53232,2371
145180,54038,2401
145180,54845,2439
145180,55651,2474
145180,56458,2516
145180,57265,2546
145180,58071,2584
145180,58878,2610
145180,59684,2636
145180,60491,2671
145180,61297,2704
145180,62104,2735
145180,62910,2781
145180,63717,2813
145180,64524,2847
145180,65330,2887
145180,66137,2926
145180,66943,2966
145180,67750,3005
145180,68556,3036
145180,69363,3074
145180,70169,3107
145180,70976,3138
145180,71782,3189
145180,72589,3221
145180,73396,3257
145180,74202,3299
145180,75009,3335
145180,75815,3377
145180,76622,3409
145180,77428,3444
145180,78235,3483
145180,79041,3526
145180,79848,3565
145180,80655,3588
147196,0,0
147196,806,29
147196,1613,73
147196,2419,103
147196,3226,145
147196,4032,181
147196,4839,212
147196,5645,254
147196,6452,293
147196,7258,325
147196,8065,361
147196,8872,395
147196,9678,437
147196,10485,470
147196,11291,516
147196,12098,550
147196,12904,585
147196,13711,620
147196,14517,661
147196,15324,693
147196,16131,723
147196,16937,768
147196,17744,789
147196,18550,822
147196,19357,861
147196,20163,895
147196,20970,926
147196,21776,968
147196,22583,1001
147196,23389,1043
147196,24196,1079
147196,25003,1110
147196,25809,1147
147196,26616,1181
147196,27422,1225
147196,28229,1257
147196,29035,1297
147196,29842,1341
147196,30648,1386
147196,31455,1427
147196,32262,1465
147196,33068,1498
147196,33875,1538
147196,34681,1567
147196,35488,1606
147196,36294,1647
147196,37101,1679
147196,37907,1698
147196,38714,1733
147196,39520,1776
147196,40327,1813
147196,41134,1859
147196,41940,1908
147196,42747,1953
147196,43553,1987
147196,44360,2022
147196,45166,2060
147196,45973,2091
147196,46779,2133
147196,47586,2178
147196,48393,2217
147196,49199,2256
147196,50006,2294
147196,50812,2322
147196,51619,2353
147196,52425,2381
147196,53232,2414
147196,54038,2444
147196,54845,2482
147196,55651,2518
147196,56458,2560
147196,57265,2590
147196,58071,2629
147196,58878,2655
147196,59684,2682
147196,60491,2717
147196,61297,2750
147196,62104,2781
147196,62910,2828
147196,63717,2861
147196,64524,2895
147196,65330,2936
147196,66137,2975
147196,66943,3015
147196,67750,3054
147196,68556,3085
147196,69363,3125
147196,70169,3158
147196,70976,3189
147196,71782,3241
147196,72589,3273
147196,73396,3309
147196,74202,3351
147196,75009,3388
147196,75815,3430
147196,76622,3463
147196,77428,3498
147196,78235,3538
147196,79041,3582
147196,79848,3622
147196,80655,3647
149212,0,0
149212,806,29
149212,1613,73
149212,2419,106
149212,3226,149
149212,4032,185
149212,4839,217
149212,5645,261
149212,6452,300
149212,7258,332
149212,8065,368
149212,8872,403
149212,9678,445
149212,10485,478
149212,11291,526
149212,12098,561
149212,12904,596
149212,13711,631
149212,14517,672
149212,15324,704
149212,16131,734
149212,16937,780
149212,17744,801
149212,18550,834
149212,19357,873
149212,20163,907
149212,20970,939
149212,21776,981
149212,22583,1014
149212,23389,1056
149212,24196,1092
149212,25003,1123
149212,25809,1160
149212,26616,1194
149212,27422,1238
149212,28229,1271
149212,29035,1312
149212,29842,1356
149212,30648,1402
149212,31455,1443
149212,32262,1482
149212,33068,1515
149212,33875,1557
149212,34681,1586
149212,35488,1625
149212,36294,1667
149212,37101,1699
149212,37907,1719
149212,38714,1754
149212,39520,1797
149212,40327,1834
149212,41134,1881
149212,41940,1930
149212,42747,1975
149212,43553,2010
149212,44360,2045
149212,45166,2083
149212,45973,2115
149212,46779,2157
149212,47586,2202
149212,48393,2242
149212,49199,2282
149212,50006,2321
149212,50812,2349
149212,51619,2380
149212,52425,2408
149212,53232,2441
149212,54038,2472
149212,54845,2512
149212,55651,2548
149212,56458,2591
149212,57265,2622
149212,58071,2661
149212,58878,2687
149212,59684,2714
149212,60491,2751
149212,61297,2784
149212,62104,2815
149212,62910,2862
149212,63717,2897
149212,64524,2931
149212,65330,2972
149212,66137,3012
149212,66943,3052
149212,67750,3091
149212,68556,3122
149212,69363,3162
149212,70169,3195
149212,70976,3226
149212,71782,3278
149212,72589,3310
149212,73396,3347
149212,74202,3390
149212,75009,3427
149212,75815,3470
149212,76622,3504
149212,77428,3539
149212,78235,3579
149212,79041,3623
149212,79848,3663
149212,80655,3688
151229,0,0
151229,806,29
151229,1613,74
151229,2419,109
151229,3226,152
151229,4032,189
151229,4839,222
151229,5645,266
151229,6452,307
151229,7258,339
151229,8065,376
151229,8872,411
151229,9678,454
151229,10485,487
151229,11291,535
151229,12098,570
151229,12904,605
151229,13711,640
151229,14517,682
151229,15324,714
151229,16131,744
151229,16937,791
151229,17744,812
151229,18550,846
151229,19357,886
151229,20163,921
151229,20970,953
151229,21776,995
151229,22583,1028
151229,23389,1070
151229,24196,1107
151229,25003,1138
151229,25809,1175
151229,26616,1209
151229,27422,1255
151229,28229,1289
151229,29035,1330
151229,29842,1375
151229,30648,1423
151229,31455,1464
151229,32262,1503
151229,33068,1536
151229,33875,1578
151229,34681,1607
151229,35488,1646
151229,36294,1688
151229,37101,1722
151229,37907,1742
151229,38714,1778
151229,39520,1821
151229,40327,1858
151229,41134,1907
151229,41940,1956
151229,42747,2001
151229,43553,2036
151229,44360,2075
151229,45166,2113
151229,45973,2145
151229,46779,2187
151229,47586,2233
151229,48393,2273
151229,49199,2313
151229,50006,2353
151229,50812,2383
151229,51619,2414
151229,52425,2442
151229,53232,2476
151229,54038,2507
151229,54845,2548
151229,55651,2584
151229,56458,2627
151229,57265,2658
151229,58071,2697
151229,58878,2724
151229,59684,2751
151229,60491,2789
151229,61297,2822
151229,62104,2853
151229,62910,2900
151229,63717,2936
151229,64524,2971
151229,65330,3013
151229,66137,3054
151229,66943,3096
151229,67750,3135
151229,68556,3168
151229,69363,3209
151229,70169,3242
151229,70976,3273
151229,71782,3326
151229,72589,3359
151229,73396,3397
151229,74202,3440
151229,75009,3477
151229,75815,3521
151229,76622,3556
151229,77428,3592
151229,78235,3632
151229,79041,3677
151229,79848,3717
151229,80655,3743
153245,0,0
153245,806,31
153245,1613,77
153245,2419,112
153245,3226,155
153245,4032,195
153245,4839,228
153245,5645,272
153245,6452,313
153245,7258,346
153245,8065,385
153245,8872,420
153245,9678,464
153245,10485,498
153245,11291,546
153245,12098,581
153245,12904,617
153245,13711,655
153245,14517,697
153245,15324,730
153245,16131,761
153245,16937,810
153245,17744,832
153245,18550,866
153245,19357,906
153245,20163,941
153245,20970,973
153245,21776,1015
153245,22583,1048
153245,23389,1090
153245,24196,1127
153245,25003,1159
153245,25809,1197
153245,26616,1231
153245,27422,1277
153245,28229,1311
153245,29035,1353
153245,29842,1398
153245,30648,1449
153245,31455,1490
153245,32262,1530
153245,33068,1563
153245,33875,1605
153245,34681,1634
153245,35488,1673
153245,36294,1716
153245,37101,1750
153245,37907,1771
153245,38714,1807
153245,39520,1852
153245,40327,1889
153245,41134,1939
153245,41940,1989
153245,42747,2034
153245,43553,2069
153245,44360,2109
153245,45166,2147
153245,45973,2179
153245,46779,2221
153245,47586,2268
153245,48393,2308
153245,49199,2348
153245,50006,2389
153245,50812,2420
153245,51619,2451
153245,52425,2481
153245,53232,2516
153245,54038,2547
153245,54845,2589
153245,55651,2625
153245,56458,2668
153245,57265,2699
153245,58071,2738
153245,58878,2765
153245,59684,2793
153245,60491,2831
153245,61297,2864
153245,62104,2895
153245,62910,2942
153245,63717,2978
153245,64524,3014
153245,65330,3057
153245,66137,3099
153245,66943,3142
153245,67750,3181
153245,68556,3214
153245,69363,3257
153245,70169,3291
153245,70976,3322
153245,71782,3375
153245,72589,3408
153245,73396,3446
153245,74202,3489
153245,75009,3527
153245,75815,3571
153245,76622,3608
153245,77428,3645
153245,78235,3686
153245,79041,3731
153245,79848,3772
153245,80655,3798
155262,0,0
155262,806,32
155262,1613,80
155262,2419,116
155262,3226,159
155262,4032,200
155262,4839,234
155262,5645,278
155262,6452,320
155262,7258,354
155262,8065,393
155262,8872,429
155262,9678,473
155262,10485,507
155262,11291,555
155262,12098,590
155262,12904,626
155262,13711,664
155262,14517,706
155262,15324,740
155262,16131,771
155262,16937,821
155262,17744,843
155262,18550,877
155262,19357,917
155262,20163,952
155262,20970,985
155262,21776,1028
155262,22583,1061
155262,23389,1104
155262,24196,1142
155262,25003,1174
155262,25809,1212
155262,26616,1247
155262,27422,1294
155262,28229,1328
155262,29035,1373
155262,29842,1420
155262,30648,1472
155262,31455,1513
155262,32262,1553
155262,33068,1586
155262,33875,1629
155262,34681,1658
155262,35488,1699
155262,36294,1743
155262,37101,1777
155262,37907,1800
155262,38714,1836
155262,39520,1881
155262,40327,1918
155262,41134,1968
155262,41940,2019
155262,42747,2064
155262,43553,2100
155262,44360,2141
155262,45166,2179
155262,45973,2211
155262,46779,2253
155262,47586,2300
155262,48393,2341
155262,49199,2381
155262,50006,2422
155262,50812,2453
155262,51619,2485
155262,52425,2515
155262,53232,2550
155262,54038,2581
155262,54845,2623
155262,55651,2660
155262,56458,2703
155262,57265,2737
155262,58071,2776
155262,58878,2803
155262,59684,2831
155262,60491,2871
155262,61297,2905
155262,62104,2937
155262,62910,2984
155262,63717,3020
155262,64524,3058
155262,65330,3101
155262,66137,3144
155262,66943,3191
155262,67750,3231
155262,68556,3264
155262,69363,3309
155262,70169,3343
155262,70976,3375
155262,71782,3428
155262,72589,3461
155262,73396,3499
155262,74202,3543
155262,75009,3581
155262,75815,3625
155262,76622,3663
155262,77428,3700
155262,78235,3741
155262,79041,3786
155262,79848,3827
155262,80655,3854
157278,0,0
157278,806,32
157278,1613,80
157278,2419,119
157278,3226,162
157278,4032,203
157278,4839,237
157278,5645,281
157278,6452,323
157278,7258,358
157278,8065,398
157278,8872,434
157278,9678,480
157278,10485,514
157278,11291,562
157278,12098,598
157278,12904,634
157278,13711,672
157278,14517,718
157278,15324,752
157278,16131,784
157278,16937,834
157278,17744,856
157278,18550,891
157278,19357,931
157278,20163,966
157278,20970,1001
157278,21776,1044
157278,22583,1077
157278,23389,1120
157278,24196,1158
157278,25003,1191
157278,25809,1230
157278,26616,1265
157278,27422,1312
157278,28229,1346
157278,29035,1391
157278,29842,1438
157278,30648,1491
157278,31455,1532
157278,32262,1572
157278,33068,1605
157278,33875,1648
157278,34681,1677
157278,35488,1718
157278,36294,1765
157278,37101,1799
157278,37907,1822
157278,38714,1858
157278,39520,1903
157278,40327,1941
157278,41134,1991
157278,41940,2042
157278,42747,2087
157278,43553,2123
157278,44360,2165
157278,45166,2205
157278,45973,2238
157278,46779,2280
157278,47586,2328
157278,48393,2371
157278,49199,2411
157278,50006,2452
157278,50812,2484
157278,51619,2517
157278,52425,2548
157278,53232,2583
157278,54038,2614
157278,54845,2656
157278,55651,2695
157278,56458,2739
157278,57265,2773
157278,58071,2814
157278,58878,2841
157278,59684,2869
157278,60491,2909
157278,61297,2944
157278,62104,2977
157278,62910,3024
157278,63717,3060
157278,64524,3098
157278,65330,3142
157278,66137,3185
157278,66943,3233
157278,67750,3276
157278,68556,3310
157278,69363,3355
157278,70169,3389
157278,70976,3421
157278,71782,3474
157278,72589,3507
157278,73396,3545
157278,74202,3590
157278,75009,3629
157278,75815,3673
157278,76622,3713
157278,77428,3750
157278,78235,3791
157278,79041,3837
157278,79848,3879
157278,80655,3907
159294,0,0
159294,806,32
159294,1613,81
159294,2419,120
159294,3226,163
159294,4032,205
159294,4839,240
159294,5645,285
159294,6452,329
159294,7258,365
159294,8065,405
159294,8872,441
159294,9678,487
159294,10485,522
159294,11291,570
159294,12098,606
159294,12904,642
159294,13711,680
159294,14517,727
159294,15324,761
159294,16131,793
159294,16937,843
159294,17744,866
159294,18550,901
159294,19357,941
159294,20163,976
159294,20970,1011
159294,21776,1054
159294,22583,1087
159294,23389,1130
159294,24196,1168
159294,25003,1201
159294,25809,1240
159294,26616,1277
159294,27422,1324
159294,28229,1358
159294,29035,1403
159294,29842,1452
159294,30648,1506
159294,31455,1548
159294,32262,1589
159294,33068,1622
159294,33875,1665
159294,34681,1695
159294,35488,1736
159294,36294,1784
159294,37101,1818
159294,37907,1841
159294,38714,1877
159294,39520,1922
159294,40327,1961
159294,41134,2011
159294,41940,2062
159294,42747,2107
159294,43553,2143
159294,44360,2185
159294,45166,2225
159294,45973,2259
159294,46779,2303
159294,47586,2353
159294,48393,2397
159294,49199,2437
159294,50006,2478
159294,50812,2510
159294,51619,2544
159294,52425,2575
159294,53232,2610
159294,54038,2641
159294,54845,2685
159294,55651,2726
159294,56458,2770
159294,57265,2804
159294,58071,2847
159294,58878,2874
159294,59684,2903
159294,60491,2943
159294,61297,2979
159294,62104,3014
159294,62910,3063
159294,63717,3099
159294,64524,3138
159294,65330,3182
159294,66137,3225
159294,66943,3273
159294,67750,3317
159294,68556,3351
159294,69363,3396
159294,70169,3430
159294,70976,3464
159294,71782,3518
159294,72589,3551
159294,73396,3589
159294,74202,3634
159294,75009,3673
159294,75815,3718
159294,76622,3759
159294,77428,3796
159294,78235,3838
159294,79041,3884
159294,79848,3926
159294,80655,3954
161311,0,0
161311,806,33
161311,1613,82
161311,2419,122
161311,3226,165
161311,4032,207
161311,4839,242
161311,5645,288
161311,6452,332
161311,7258,369
161311,8065,409
161311,8872,445
161311,9678,491
161311,10485,526
161311,11291,575
161311,12098,611
161311,12904,648
161311,13711,687
161311,14517,735
161311,15324,769
161311,16131,802
161311,16937,852
161311,17744,876
161311,18550,912
161311,19357,952
161311,20163,987
161311,20970,1022
161311,21776,1065
161311,22583,1100
161311,23389,1143
161311,24196,1182
161311,25003,1215
161311,25809,1254
161311,26616,1292
161311,27422,1339
161311,28229,1373
161311,29035,1419
161311,29842,1468
161311,30648,1522
161311,31455,1564
161311,32262,1606
161311,33068,1640
161311,33875,1683
161311,34681,1713
161311,35488,1754
161311,36294,1802
161311,37101,1838
161311,37907,1862
161311,38714,1898
161311,39520,1943
161311,40327,1982
161311,41134,2032
161311,41940,2084
161311,42747,2131
161311,43553,2167
161311,44360,2209
161311,45166,2249
161311,45973,2284
161311,46779,2328
161311,47586,2378
161311,48393,2422
161311,49199,2463
161311,50006,2507
161311,50812,2539
161311,51619,2573
161311,52425,2604
161311,53232,2639
161311,54038,2670
161311,54845,2714
161311,55651,2755
161311,56458,2800
161311,57265,2834
161311,58071,2877
161311,58878,2905
161311,59684,2934
161311,60491,2976
161311,61297,3012
161311,62104,3048
161311,62910,3097
161311,63717,3135
161311,64524,3175
161311,65330,3220
161311,66137,3264
161311,66943,3312
161311,67750,3356
161311,68556,3390
161311,69363,3435
161311,70169,3470
161311,70976,3506
161311,71782,3561
161311,72589,3594
161311,73396,3632
161311,74202,3678
161311,75009,3719
161311,75815,3765
161311,76622,3806
161311,77428,3844
161311,78235,3887
161311,79041,3933
161311,79848,3975
161311,80655,4003
163327,0,0
163327,806,33
163327,1613,82
163327,2419,123
163327,3226,167
163327,4032,209
163327,4839,244
163327,5645,290
163327,6452,334
163327,7258,371
163327,8065,412
163327,8872,449
163327,9678,496
163327,10485,531
163327,11291,580
163327,12098,616
163327,12904,653
163327,13711,694
163327,14517,742
163327,15324,776
163327,16131,809
163327,16937,861
163327,17744,886
163327,18550,923
163327,19357,963
163327,20163,998
163327,20970,1034
163327,21776,1077
163327,22583,1112
163327,23389,1156
163327,24196,1195
163327,25003,1230
163327,25809,1270
163327,26616,1308
163327,27422,1355
163327,28229,1389
163327,29035,1435
163327,29842,1484
163327,30648,1540
163327,31455,1582
163327,32262,1624
163327,33068,1661
163327,33875,1704
163327,34681,1734
163327,35488,1776
163327,36294,1824
163327,37101,1860
163327,37907,1884
163327,38714,1920
163327,39520,1965
163327,40327,2004
163327,41134,2055
163327,41940,2108
163327,42747,2156
163327,43553,2193
163327,44360,2235
163327,45166,2276
163327,45973,2313
163327,46779,2357
163327,47586,2409
163327,48393,2453
163327,49199,2495
163327,50006,2539
163327,50812,2572
163327,51619,2608
163327,52425,2640
163327,53232,2675
163327,54038,2707
163327,54845,2751
163327,55651,2793
163327,56458,2838
163327,57265,2872
163327,58071,2917
163327,58878,2945
163327,59684,2974
163327,60491,3017
163327,61297,3054
163327,62104,3092
163327,62910,3141
163327,63717,3179
163327,64524,3219
163327,65330,3264
163327,66137,3308
163327,66943,3357
163327,67750,3403
163327,68556,3437
163327,69363,3482
163327,70169,3518
163327,70976,3555
163327,71782,3610
163327,72589,3643
163327,73396,3681
163327,74202,3727
163327,75009,3768
163327,75815,3815
163327,76622,3857
163327,77428,3895
163327,78235,3938
163327,79041,3984
163327,79848,4026
163327,80655,4055
165343,0,0
165343,806,35
165343,1613,85
165343,2419,127
165343,3226,171
165343,4032,213
165343,4839,248
165343,5645,294
165343,6452,339
165343,7258,376
165343,8065,418
165343,8872,455
165343,9678,502
165343,10485,538
165343,11291,587
165343,12098,623
165343,12904,660
165343,13711,702
165343,14517,750
165343,15324,785
165343,16131,818
165343,16937,871
165343,17744,896
165343,18550,933
165343,19357,975
165343,20163,1010
165343,20970,1046
165343,21776,1089
165343,22583,1125
165343,23389,1169
165343,24196,1208
165343,25003,1245
165343,25809,1290
165343,26616,1328
165343,27422,1375
165343,28229,1409
165343,29035,1455
165343,29842,1505
165343,30648,1562
165343,31455,1604
165343,32262,1646
165343,33068,1683
165343,33875,1726
165343,34681,1756
165343,35488,1798
165343,36294,1846
165343,37101,1882
165343,37907,1907
165343,38714,1944
165343,39520,1989
165343,40327,2029
165343,41134,2080
165343,41940,2133
165343,42747,2181
165343,43553,2219
165343,44360,2261
